,Pair,Opened,Closed,Type,Entry Price,Exit Price,Amount,Profit,Balance
894,XBT/USD,2016-05-03 08:00:00,2016-05-04 11:00:00,long,446.99,445.36,37625.0,-0.308074035466086,93.66091480366906
895,XBT/USD,2017-08-27 03:00:00,2017-08-27 23:00:00,long,4342.8,4292.0,1077142.0,-2.935669292602535,287.19715780495017
896,XBT/USD,2016-09-24 20:00:00,2016-09-26 08:00:00,short,600.06,605.15,64118.0,-0.8987523401946707,121.26860893971224
897,XBT/USD,2015-12-19 20:00:00,2015-12-22 09:00:00,short,460.1,442.94,36896.0,3.1067008378457817,96.13150402264671
898,XBT/USD,2016-06-03 01:00:00,2016-06-07 15:00:00,long,543.41,581.51,47434.0,5.719129245919218,108.68387187178008
899,XBT/USD,2017-09-10 20:00:00,2017-09-10 23:00:00,long,4277.1,4206.5,657667.0,-2.5807174246774376,251.23104674970844
900,XBT/USD,2017-10-18 23:00:00,2017-10-20 11:00:00,long,5590.8,5642.0,904275.0,1.4677883859280911,288.74550840102864
901,XBT/USD,2019-11-06 08:00:00,2019-11-06 12:00:00,long,9420.5,9316.0,9819547.0,-11.69241738091218,1144.5790907209446
902,XBT/USD,2016-11-17 23:00:00,2016-11-18 08:00:00,short,738.88,747.5,84597.0,-1.3203136700797091,130.7112017408296
903,XBT/USD,2019-05-23 19:00:00,2019-05-26 05:00:00,long,7785.5,8011.0,5842140.0,21.122497411220525,854.8326197460208
904,XBT/USD,2017-10-04 07:00:00,2017-10-04 07:00:00,long,4323.7,4275.0,1032771.0,-2.7210800853232797,266.3221592896125
905,XBT/USD,2017-11-30 18:00:00,2017-11-30 22:00:00,short,9613.0,10063.5,692888.0,-3.2266350120612244,319.43696572908385
906,XBT/USD,2020-04-22 08:00:00,2020-04-25 01:00:00,long,6955.5,7484.5,9267814.0,94.17634545991156,1645.8686176296662
907,XBT/USD,2016-11-03 15:00:00,2016-11-05 08:00:00,short,716.09,701.99,78456.0,2.200628536921517,129.3793083850779
908,XBT/USD,2019-10-09 03:00:00,2019-10-09 09:00:00,short,8126.5,8218.0,7964498.0,-10.912137380721589,1080.3016537696446
909,XBT/USD,2017-07-07 00:00:00,2017-07-07 01:00:00,long,2601.5,2572.0,479226.0,-2.1128447847859118,206.775926895239
910,XBT/USD,2018-03-14 14:00:00,2018-03-16 14:00:00,short,8722.0,8459.5,2539026.0,9.03307630341793,535.0393413874422
911,XBT/USD,2018-11-10 16:00:00,2018-11-11 11:00:00,long,6373.5,6341.0,3548966.0,-2.8539703464585737,617.4494757490841
912,XBT/USD,2018-03-29 04:00:00,2018-03-31 13:00:00,short,7600.0,7032.0,2868175.0,30.483268217471995,556.8482633978044
913,XBT/USD,2020-02-27 17:00:00,2020-02-27 20:00:00,long,8914.0,8812.5,10619925.0,-13.721946829992495,1342.848082519035
914,XBT/USD,2018-08-11 17:00:00,2018-08-11 22:00:00,long,6448.5,6338.5,2385790.0,-6.420660404552767,624.6927750415354
915,XBT/USD,2015-12-03 08:00:00,2015-12-03 09:00:00,long,363.63,359.5,30115.0,-0.9514244732940634,93.11045535776549
916,XBT/USD,2017-03-27 09:00:00,2017-03-29 02:00:00,long,991.9,1016.25,116449.0,2.8129776404125715,155.49520504772758
917,XBT/USD,2018-03-29 04:00:00,2018-03-31 13:00:00,short,7600.0,7032.0,2868175.0,30.483268217471995,556.8482633978044
918,XBT/USD,2019-06-10 13:00:00,2019-06-11 09:00:00,long,7955.0,7844.5,4704121.0,-8.329814132726513,813.0810344619993
919,XBT/USD,2018-01-11 01:00:00,2018-01-11 01:00:00,long,14539.0,14202.0,2565501.0,-4.187145420357802,404.8220248295143
920,XBT/USD,2018-05-14 06:00:00,2018-05-14 12:00:00,short,8392.0,8493.0,4128065.0,-5.8498038170165625,579.1305224082713
921,XBT/USD,2016-11-08 14:00:00,2016-11-10 02:00:00,long,710.0,720.92,79095.0,1.687431865230107,127.20947157759564
922,XBT/USD,2019-12-26 19:00:00,2019-12-26 20:00:00,long,7294.5,7208.5,7418774.0,-12.133613615311484,1186.9225375097712
923,XBT/USD,2019-08-07 22:00:00,2019-08-08 05:00:00,long,11983.0,11767.0,7156439.0,-10.962747521681266,1065.5511152477338
924,XBT/USD,2016-04-30 17:00:00,2016-05-01 13:00:00,short,449.36,452.47,37950.0,-0.5804809460012225,94.92905654283561
925,XBT/USD,2018-03-06 02:00:00,2018-03-10 00:00:00,short,11263.5,9300.0,4534395.0,84.99511059846466,547.8256696364864
926,XBT/USD,2018-03-29 04:00:00,2018-03-31 13:00:00,short,7600.0,7032.0,2868175.0,30.483268217471995,556.8482633978044
927,XBT/USD,2016-02-12 06:00:00,2016-02-15 17:00:00,long,380.8,402.49,30292.0,4.286822147676928,94.11357196096205
928,XBT/USD,2017-11-21 16:00:00,2017-11-21 18:00:00,long,8273.0,8166.0,1920053.0,-3.0410572397204985,297.1314342390353
929,XBT/USD,2018-03-26 06:00:00,2018-03-28 12:00:00,short,8439.5,8022.5,3758301.0,23.147344284731773,531.7447246087827
930,XBT/USD,2015-12-22 20:00:00,2015-12-23 10:00:00,short,436.99,442.0,37061.0,-0.961304756655432,95.17019926599129
931,XBT/USD,2016-10-17 07:00:00,2016-10-18 12:00:00,short,636.36,637.09,68904.0,-0.12406910029022755,120.01691070123479
932,XBT/USD,2016-06-03 01:00:00,2016-06-07 15:00:00,long,543.41,581.51,47434.0,5.719129245919218,108.68387187178008
933,XBT/USD,2018-01-18 02:00:00,2018-01-18 03:00:00,long,11728.0,11172.0,1001645.0,-4.25043848048303,400.6428640203182
934,XBT/USD,2017-04-19 07:00:00,2017-04-19 18:00:00,short,1201.4,1215.0,174345.0,-1.6243682781610669,160.81261384524757
935,XBT/USD,2016-11-20 00:00:00,2016-11-20 12:00:00,long,751.76,743.0,84327.0,-1.3225214627789172,129.38868027805069
936,XBT/USD,2020-02-24 06:00:00,2020-02-27 16:00:00,short,9738.5,8931.0,10763249.0,99.92951061019372,1356.5700293490277
937,XBT/USD,2019-09-01 21:00:00,2019-09-04 12:00:00,long,9702.0,10488.0,8423633.0,65.06808635318761,1049.4635103580156
938,XBT/USD,2019-06-30 10:00:00,2019-07-02 18:00:00,short,11498.0,10697.5,5811075.0,37.81927659589512,1031.0785618340165
939,XBT/USD,2018-08-10 10:00:00,2018-08-10 11:00:00,short,6346.5,6419.0,3618268.0,-6.439276557336023,637.4883196641899
940,XBT/USD,2020-03-26 15:00:00,2020-03-26 19:00:00,short,6621.0,6710.0,8003393.0,-16.033119949147984,1587.278788537083
941,XBT/USD,2016-01-12 11:00:00,2016-01-14 19:00:00,short,446.25,431.87,34461.0,2.571316259386339,92.367148257161
942,XBT/USD,2018-08-06 02:00:00,2018-08-06 06:00:00,long,7129.5,7048.0,3921310.0,-6.360098136636944,622.3792711948037
943,XBT/USD,2019-11-17 12:00:00,2019-11-17 23:00:00,long,8565.5,8470.5,8956663.0,-11.727571056827571,1148.02243789488
944,XBT/USD,2018-09-12 19:00:00,2018-09-16 03:00:00,long,6298.5,6488.5,3301851.0,15.350751085195364,618.7729171169321
945,XBT/USD,2016-02-24 06:00:00,2016-02-24 11:00:00,short,416.46,421.5,32815.0,-0.94217607378099,93.27658536147119
946,XBT/USD,2017-08-06 19:00:00,2017-08-06 22:00:00,long,3254.0,3214.5,765153.0,-2.8894448012009435,282.5475409625089
947,XBT/USD,2016-12-31 16:00:00,2017-01-05 12:00:00,long,960.85,995.88,116819.0,4.276525012353068,141.56491794001025
948,XBT/USD,2018-10-09 12:00:00,2018-10-14 03:00:00,short,6586.5,6218.0,3758693.0,33.819636349847286,655.133721457216
949,XBT/USD,2017-01-26 11:00:00,2017-01-29 15:00:00,long,901.38,917.29,96699.0,1.8607052625598728,125.3992934586637
950,XBT/USD,2018-01-12 12:00:00,2018-01-12 14:00:00,long,14061.0,13738.0,2404361.0,-4.020337167437644,388.77806724753657
951,XBT/USD,2018-08-27 10:00:00,2018-08-29 19:00:00,long,6704.5,7000.0,3399279.0,21.403256757188625,592.3570961059314
952,XBT/USD,2016-03-01 09:00:00,2016-03-06 11:00:00,short,434.08,404.54,35051.0,5.896301157133744,96.39182810605452
953,XBT/USD,2019-09-04 13:00:00,2019-09-04 15:00:00,short,10424.0,10539.5,9982510.0,-10.494634727007481,1038.968875631008
954,XBT/USD,2017-07-17 10:00:00,2017-07-19 19:00:00,long,2020.0,2230.0,229445.0,10.696499134218355,258.1131237266759
955,XBT/USD,2020-01-22 14:00:00,2020-01-24 16:00:00,short,8634.0,8455.5,9045128.0,22.115746300307737,1186.001655443788
956,XBT/USD,2018-08-14 23:00:00,2018-08-16 05:00:00,long,6193.5,6287.5,2869804.0,6.927331170801924,631.6201062123373
957,XBT/USD,2016-12-27 08:00:00,2016-12-29 17:00:00,long,909.47,949.47,105687.0,4.895667754863702,138.67514477985875
958,XBT/USD,2018-11-19 05:00:00,2018-11-25 22:00:00,short,5437.0,3940.0,3279507.0,229.1789934823344,898.4074103894916
959,XBT/USD,2018-07-31 09:00:00,2018-08-02 05:00:00,short,8012.0,7656.0,4214872.0,24.461975271158067,631.3033940068839
960,XBT/USD,2020-01-06 13:00:00,2020-01-08 19:00:00,long,7522.0,7962.5,7782855.0,57.240323246472975,1212.691429196991
961,XBT/USD,2016-05-01 14:00:00,2016-05-02 07:00:00,long,452.57999999999987,447.5,38276.0,-0.9600677037005012,93.96898883913514
962,XBT/USD,2020-02-15 11:00:00,2020-02-18 05:00:00,short,10233.5,9806.5,11600515.0,49.359064328528405,1303.6611171342247
963,XBT/USD,2016-04-08 20:00:00,2016-04-09 22:00:00,short,418.33,418.21,35121.0,0.02408988325658049,92.71227781106468
964,XBT/USD,2017-08-26 13:00:00,2017-08-26 17:00:00,short,4279.0,4327.5,1130360.0,-2.960596056486957,293.0988855933716
965,XBT/USD,2016-01-07 03:00:00,2016-01-08 16:00:00,long,444.98,455.07,35909.0,1.789269584445695,92.1018890956449
966,XBT/USD,2019-04-11 06:00:00,2019-04-12 14:00:00,short,5214.5,5083.5,3791449.0,18.737041318882522,866.282361835542
967,XBT/USD,2019-04-01 00:00:00,2019-04-04 16:00:00,long,4108.5,4940.5,2904980.0,119.07272100857695,919.3297075145807
968,XBT/USD,2018-02-18 10:00:00,2018-02-18 12:00:00,short,10540.0,10813.5,1953677.0,-4.6881683535822045,464.1286793634826
969,XBT/USD,2017-06-11 16:00:00,2017-06-11 19:00:00,long,2990.3,2957.0,571146.0,-2.150925100842622,210.5464487800408
970,XBT/USD,2019-02-27 22:00:00,2019-02-28 00:00:00,short,3771.5,3814.5,2737831.0,-8.18320368038201,810.137046363407
971,XBT/USD,2017-08-03 09:00:00,2017-08-06 11:00:00,long,2744.6,3164.8,618853.0,29.93768536260597,285.43698576370986
972,XBT/USD,2016-04-07 20:00:00,2016-04-08 18:00:00,long,421.54,416.5,33013.0,-0.9476800351492244,92.68818792780807
973,XBT/USD,2019-04-05 18:00:00,2019-04-06 07:00:00,long,5027.0,4967.0,3833302.0,-9.211306658960092,900.9251044575084
974,XBT/USD,2017-07-05 10:00:00,2017-07-05 15:00:00,short,2555.0,2583.5,493686.0,-2.131553813017051,211.02375048901612
975,XBT/USD,2018-08-27 10:00:00,2018-08-29 19:00:00,long,6704.5,7000.0,3399279.0,21.403256757188625,592.3570961059314
976,XBT/USD,2019-12-22 11:00:00,2019-12-23 21:00:00,long,7157.5,7316.0,7516341.0,22.75101034541305,1211.1678289958993
977,XBT/USD,2018-04-03 02:00:00,2018-04-03 02:00:00,long,7195.0,7100.0,2942598.0,-5.472243244036872,534.526712980709
978,XBT/USD,2019-01-10 06:00:00,2019-01-14 15:00:00,short,3808.0,3662.5,2431578.0,25.367439054119977,893.7420092125486
979,XBT/USD,2020-04-13 14:00:00,2020-04-13 19:00:00,short,6728.5,6828.0,7542913.0,-16.336176242590682,1617.2815405709498
980,XBT/USD,2019-05-28 13:00:00,2019-05-28 16:00:00,short,8680.0,8778.5,6653537.0,-8.600996445022124,851.4986986262131
981,XBT/USD,2017-10-29 15:00:00,2017-11-04 00:00:00,long,5988.2,7077.0,1355265.0,34.81984571069466,303.91853181095
982,XBT/USD,2019-11-30 13:00:00,2019-12-03 01:00:00,short,7639.5,7354.0,8673625.0,44.077625791321246,1293.4279862299716
983,XBT/USD,2017-10-04 07:00:00,2017-10-04 07:00:00,long,4323.7,4275.0,1032771.0,-2.7210800853232797,266.3221592896125
984,XBT/USD,2016-07-16 13:00:00,2016-07-17 01:00:00,short,659.07,666.5,76906.0,-1.3008204028793962,128.7807990701312
985,XBT/USD,2017-09-17 17:00:00,2017-09-17 20:00:00,long,3781.5,3708.0,513309.0,-2.6906820892207497,261.14756662467653
986,XBT/USD,2019-03-22 17:00:00,2019-03-23 14:00:00,long,3992.5,3969.0,2863457.0,-4.246513453592279,786.1652972403841
987,XBT/USD,2018-07-10 01:00:00,2018-07-13 07:00:00,short,6657.0,6240.5,3076053.0,30.839751880271287,565.9856885594293
988,XBT/USD,2018-11-08 03:00:00,2018-11-10 15:00:00,short,6455.0,6365.0,3608322.0,7.904113011525219,620.3034460955425
989,XBT/USD,2020-02-03 20:00:00,2020-02-05 06:00:00,short,9311.5,9251.5,10187523.0,7.095582466038669,1221.3194979307982
990,XBT/USD,2017-04-30 20:00:00,2017-05-05 18:00:00,long,1361.2,1541.0,198905.0,17.04946707899641,185.589200633471
991,XBT/USD,2016-08-06 07:00:00,2016-08-06 09:00:00,short,561.0,567.5,66018.0,-1.3478668519870785,133.43853241992082
992,XBT/USD,2018-09-23 20:00:00,2018-09-26 08:00:00,short,6675.0,6442.0,3725217.0,20.18531386372433,636.1914450734097
993,XBT/USD,2019-06-30 10:00:00,2019-07-02 18:00:00,short,11498.0,10697.5,5811075.0,37.81927659589512,1031.0785618340165
994,XBT/USD,2015-12-18 05:00:00,2015-12-18 07:00:00,long,463.93,458.5,37630.0,-0.960599266881647,93.97547706187616
995,XBT/USD,2017-09-17 17:00:00,2017-09-17 20:00:00,long,3781.5,3708.0,513309.0,-2.6906820892207497,261.14756662467653
996,XBT/USD,2016-12-27 08:00:00,2016-12-29 17:00:00,long,909.47,949.47,105687.0,4.895667754863702,138.67514477985875
997,XBT/USD,2017-12-27 22:00:00,2017-12-29 03:00:00,short,15284.0,14961.5,1946331.0,2.7449488297989943,385.4042851863025
998,XBT/USD,2019-03-01 14:00:00,2019-03-02 06:00:00,long,3816.5,3798.5,2738689.0,-3.4004612100029665,786.2982246733403
999,XBT/USD,2016-12-16 07:00:00,2016-12-18 14:00:00,long,782.52,784.72,86819.0,0.31104791337165866,128.1992575525785
1000,XBT/USD,2017-09-19 23:00:00,2017-09-20 05:00:00,short,3883.8,3947.5,644980.0,-2.6798265417861797,265.3027895519212
1001,XBT/USD,2020-02-14 18:00:00,2020-02-15 00:00:00,long,10365.0,10245.0,11344247.0,-12.819634723514064,1254.3020528056966
1002,XBT/USD,2016-10-17 07:00:00,2016-10-18 12:00:00,short,636.36,637.09,68904.0,-0.12406910029022755,120.01691070123479
1003,XBT/USD,2019-03-21 15:00:00,2019-03-22 16:00:00,short,3964.5,3986.0,2836831.0,-3.859634746331541,790.4118106939762
1004,XBT/USD,2019-02-25 19:00:00,2019-02-25 19:00:00,long,3844.0,3801.0,2942678.0,-8.660240431826754,847.6762755169498
1005,XBT/USD,2020-01-06 13:00:00,2020-01-08 19:00:00,long,7522.0,7962.5,7782855.0,57.240323246472975,1212.691429196991
1006,XBT/USD,2019-07-06 18:00:00,2019-07-06 20:00:00,long,11495.5,11312.5,7401262.0,-10.415267053093748,1014.531096625493
1007,XBT/USD,2016-07-18 19:00:00,2016-07-21 16:00:00,short,670.23,666.58,75315.0,0.6153159921532264,129.39611506228442
1008,XBT/USD,2015-11-21 07:00:00,2015-11-22 10:00:00,long,327.16,323.5,27453.0,-0.949371982721238,92.92626188722812
1009,XBT/USD,2018-07-14 16:00:00,2018-07-19 02:00:00,long,6269.5,7330.0,3155601.0,72.82087223197864,638.8065607914081
1010,XBT/USD,2016-03-21 23:00:00,2016-03-24 07:00:00,long,412.25,413.98,33677.0,0.34138110163198115,94.46589925437249
1011,XBT/USD,2016-12-27 08:00:00,2016-12-29 17:00:00,long,909.47,949.47,105687.0,4.895667754863702,138.67514477985875
1012,XBT/USD,2018-01-21 11:00:00,2018-01-23 18:00:00,short,12160.0,11238.0,2183570.0,14.732465653422125,399.1328151757562
1013,XBT/USD,2019-07-30 19:00:00,2019-08-04 05:00:00,long,9610.0,10632.5,8445471.0,84.51395242092687,1099.5934964084463
1014,XBT/USD,2019-04-26 02:00:00,2019-04-27 11:00:00,short,5221.0,5159.0,2537514.0,5.840915393085576,806.9487478875302
1015,XBT/USD,2018-06-09 04:00:00,2018-06-09 13:00:00,long,7663.5,7605.5,3808818.0,-3.790210077981933,547.4677234823308
1016,XBT/USD,2019-03-01 00:00:00,2019-03-01 13:00:00,short,3792.5,3814.5,2716624.0,-4.1313216153916565,789.6986858833432
1017,XBT/USD,2016-04-15 00:00:00,2016-04-17 08:00:00,long,425.59,430.13,32866.0,0.8151012418771935,93.17465917319129
1018,XBT/USD,2016-03-16 21:00:00,2016-03-18 05:00:00,long,417.12,415.19,35630.0,-0.3970683148258049,94.21278771577411
1019,XBT/USD,2020-05-13 10:00:00,2020-05-15 15:00:00,long,8955.5,9471.5,14761634.0,89.79983383029206,1921.177225372572
1020,XBT/USD,2015-12-03 08:00:00,2015-12-03 09:00:00,long,363.63,359.5,30115.0,-0.9514244732940634,93.11045535776549
1021,XBT/USD,2017-10-04 07:00:00,2017-10-04 07:00:00,long,4323.7,4275.0,1032771.0,-2.7210800853232797,266.3221592896125
1022,XBT/USD,2018-04-17 19:00:00,2018-04-18 05:00:00,short,7880.0,7973.5,3686848.0,-5.486452554289131,543.1587878538231
1023,XBT/USD,2017-03-22 08:00:00,2017-03-22 08:00:00,short,1047.9,1065.0,95577.0,-1.4644685749769102,144.9816747615675
1024,XBT/USD,2018-03-29 04:00:00,2018-03-31 13:00:00,short,7600.0,7032.0,2868175.0,30.483268217471995,556.8482633978044
1025,XBT/USD,2016-02-12 06:00:00,2016-02-15 17:00:00,long,380.8,402.49,30292.0,4.286822147676928,94.11357196096205
1026,XBT/USD,2018-06-09 04:00:00,2018-06-09 13:00:00,long,7663.5,7605.5,3808818.0,-3.790210077981933,547.4677234823308
1027,XBT/USD,2018-02-24 22:00:00,2018-02-25 05:00:00,short,9645.5,9844.5,2227898.0,-4.669065552462465,462.2375069880149
1028,XBT/USD,2019-02-15 22:00:00,2019-02-16 04:00:00,short,3563.0,3583.0,2680387.0,-4.199183643031966,830.97582416763
1029,XBT/USD,2019-02-27 22:00:00,2019-02-28 00:00:00,short,3771.5,3814.5,2737831.0,-8.18320368038201,810.137046363407
1030,XBT/USD,2018-05-10 18:00:00,2018-05-13 11:00:00,short,9138.5,8557.0,4562107.0,33.92491263651405,584.9803262252877
1031,XBT/USD,2018-07-31 09:00:00,2018-08-02 05:00:00,short,8012.0,7656.0,4214872.0,24.461975271158067,631.3033940068839
1032,XBT/USD,2018-07-14 16:00:00,2018-07-19 02:00:00,long,6269.5,7330.0,3155601.0,72.82087223197864,638.8065607914081
1033,XBT/USD,2017-05-06 12:00:00,2017-05-06 14:00:00,long,1568.3,1549.5,240374.0,-1.8596217487990008,181.87368145722243
1034,XBT/USD,2015-11-22 21:00:00,2015-11-23 11:00:00,short,323.76,327.5,26345.0,-0.9292558619427844,91.99700602528534
1035,XBT/USD,2020-02-05 07:00:00,2020-02-10 05:00:00,long,9251.5,9814.0,10148839.0,62.875388704530074,1284.1948866353282
1036,XBT/USD,2019-05-06 02:00:00,2019-05-06 15:00:00,short,5613.0,5680.5,3789977.0,-8.023405481381197,794.3170979262052
1037,XBT/USD,2018-11-06 10:00:00,2018-11-08 02:00:00,long,6417.5,6466.5,3528123.0,4.165859687808148,612.3993330840174
1038,XBT/USD,2016-02-06 01:00:00,2016-02-07 12:00:00,short,382.25,380.27,32185.0,0.4384086808445192,93.02507367125143
1039,XBT/USD,2015-11-14 15:00:00,2015-11-14 21:00:00,short,331.95,336.0,26977.0,-0.9795728164740836,96.97671132912501
1040,XBT/USD,2018-01-12 12:00:00,2018-01-12 14:00:00,long,14061.0,13738.0,2404361.0,-4.020337167437644,388.77806724753657
1041,XBT/USD,2016-08-18 11:00:00,2016-08-19 02:00:00,long,574.66,571.51,61057.0,-0.585613679657721,122.55198752480987
1042,XBT/USD,2016-10-21 02:00:00,2016-10-24 00:00:00,long,628.62,650.48,66517.0,3.5559911301942257,123.40546090983456
1043,XBT/USD,2015-11-12 10:00:00,2015-11-12 17:00:00,long,336.0,326.0,11290.0,-1.030711364300324,98.9692886356997
1044,XBT/USD,2020-04-13 22:00:00,2020-04-14 07:00:00,long,6888.5,6805.0,9190698.0,-16.371262756395208,1600.9102778145545
1045,XBT/USD,2019-09-20 21:00:00,2019-09-22 22:00:00,short,10129.0,10041.0,9141639.0,7.909758085442307,999.3041018087367
1046,XBT/USD,2016-04-11 21:00:00,2016-04-13 09:00:00,long,422.34,423.88,34040.0,0.2928229631117993,92.65948639922483
1047,XBT/USD,2016-08-27 02:00:00,2016-08-28 15:00:00,short,574.07,570.58,63034.0,0.6716126966408738,122.29635206472784
1048,XBT/USD,2017-12-15 01:00:00,2017-12-18 02:00:00,long,17169.5,18344.5,3290017.0,12.273614584892226,361.03859986743515
1049,XBT/USD,2016-06-20 11:00:00,2016-06-20 11:00:00,short,740.99,750.0,74746.0,-1.2118228496111028,119.97058748042272
1050,XBT/USD,2017-07-25 08:00:00,2017-07-27 03:00:00,short,2689.4,2544.4,412266.0,8.735841270883066,269.8267697871537
1051,XBT/USD,2016-04-07 20:00:00,2016-04-08 18:00:00,long,421.54,416.5,33013.0,-0.9476800351492244,92.68818792780807
1052,XBT/USD,2017-12-15 01:00:00,2017-12-18 02:00:00,long,17169.5,18344.5,3290017.0,12.273614584892226,361.03859986743515
1053,XBT/USD,2019-03-27 01:00:00,2019-03-30 16:00:00,long,3968.0,4073.5,2811356.0,18.34969791472811,812.9202733711484
1054,XBT/USD,2015-12-04 17:00:00,2015-12-08 06:00:00,long,361.87,394.33,27622.0,6.28334978942477,98.46271211499732
1055,XBT/USD,2016-01-12 11:00:00,2016-01-14 19:00:00,short,446.25,431.87,34461.0,2.571316259386339,92.367148257161
1056,XBT/USD,2016-08-11 20:00:00,2016-08-13 11:00:00,short,589.48,587.41,68356.0,0.408635954501633,127.26364777367974
1057,XBT/USD,2020-05-12 11:00:00,2020-05-12 12:00:00,long,8807.0,8682.5,11763641.0,-19.15306689235076,1869.077993280962
1058,XBT/USD,2019-12-31 15:00:00,2020-01-01 16:00:00,short,7171.5,7225.0,7893284.0,-8.150113499538039,1191.0919590461694
1059,XBT/USD,2020-03-07 18:00:00,2020-03-10 10:00:00,short,8880.5,8035.0,9465305.0,112.15662316703416,1351.7960633451876
1060,XBT/USD,2016-08-22 14:00:00,2016-08-23 10:00:00,long,582.28,580.36,60873.0,-0.3458570150390314,121.3815273636602
1061,XBT/USD,2019-05-19 02:00:00,2019-05-20 11:00:00,long,7725.5,7867.0,3869837.0,9.00976296622891,868.1328728854995
1062,XBT/USD,2019-04-05 18:00:00,2019-04-06 07:00:00,long,5027.0,4967.0,3833302.0,-9.211306658960092,900.9251044575084
1063,XBT/USD,2019-03-11 02:00:00,2019-03-11 04:00:00,long,3905.0,3862.0,2881475.0,-8.215802749267128,804.3177434812868
1064,XBT/USD,2019-01-10 06:00:00,2019-01-14 15:00:00,short,3808.0,3662.5,2431578.0,25.367439054119977,893.7420092125486
1065,XBT/USD,2018-07-26 10:00:00,2018-07-26 11:00:00,long,8292.0,8196.0,4526738.0,-6.3943344640956425,625.6361489902175
1066,XBT/USD,2019-08-26 03:00:00,2019-08-27 02:00:00,long,10290.0,10108.5,6003984.0,-10.476448089251967,1018.6894412887892
1067,XBT/USD,2020-04-13 14:00:00,2020-04-13 19:00:00,short,6728.5,6828.0,7542913.0,-16.336176242590682,1617.2815405709498
1068,XBT/USD,2016-11-03 15:00:00,2016-11-05 08:00:00,short,716.09,701.99,78456.0,2.200628536921517,129.3793083850779
1069,XBT/USD,2016-01-12 11:00:00,2016-01-14 19:00:00,short,446.25,431.87,34461.0,2.571316259386339,92.367148257161
1070,XBT/USD,2020-04-17 00:00:00,2020-04-19 11:00:00,long,7069.0,7170.0,6836260.0,13.622687937767507,1566.3616069479713
1071,XBT/USD,2019-11-29 16:00:00,2019-11-30 10:00:00,long,7753.0,7651.5,7474476.0,-12.788818605052448,1249.3503604386506
1072,XBT/USD,2016-07-18 19:00:00,2016-07-21 16:00:00,short,670.23,666.58,75315.0,0.6153159921532264,129.39611506228442
1073,XBT/USD,2020-01-05 22:00:00,2020-01-06 01:00:00,short,7341.5,7423.5,7757040.0,-11.671223005336245,1155.451105950518
1074,XBT/USD,2017-06-10 11:00:00,2017-06-10 14:00:00,long,2906.2,2872.0,536069.0,-2.1965286155101316,214.8716672280471
1075,XBT/USD,2019-07-02 19:00:00,2019-07-04 23:00:00,long,10763.5,11143.0,4638970.0,14.678365528337824,1045.7569273623542
1076,XBT/USD,2019-04-30 11:00:00,2019-05-04 14:00:00,long,5214.5,5569.5,3608079.0,44.10374931594054,826.9972119682277
1077,XBT/USD,2020-05-19 04:00:00,2020-05-19 07:00:00,short,9522.0,9635.0,15134723.0,-18.641163865244234,1845.4751761578354
1078,XBT/USD,2018-05-02 20:00:00,2018-05-06 07:00:00,long,9180.0,9677.5,4235741.0,23.720105735683852,543.9369225337604
1079,XBT/USD,2017-01-26 11:00:00,2017-01-29 15:00:00,long,901.38,917.29,96699.0,1.8607052625598728,125.3992934586637
1080,XBT/USD,2018-02-06 18:00:00,2018-02-09 01:00:00,long,7164.5,7950.0,585715.0,8.077547490224122,466.79023534039385
1081,XBT/USD,2019-06-30 10:00:00,2019-07-02 18:00:00,short,11498.0,10697.5,5811075.0,37.81927659589512,1031.0785618340165
1082,XBT/USD,2017-05-17 04:00:00,2017-05-21 18:00:00,long,1777.2,2015.9,287286.0,19.140866405124527,207.42421128559948
1083,XBT/USD,2016-09-17 15:00:00,2016-09-18 10:00:00,short,602.08,606.25,65260.0,-0.7455506820342223,122.41692554126652
1084,XBT/USD,2016-02-12 06:00:00,2016-02-15 17:00:00,long,380.8,402.49,30292.0,4.286822147676928,94.11357196096205
1085,XBT/USD,2016-12-16 07:00:00,2016-12-18 14:00:00,long,782.52,784.72,86819.0,0.31104791337165866,128.1992575525785
1086,XBT/USD,2017-07-27 21:00:00,2017-07-29 11:00:00,long,2645.3,2668.6,501053.0,1.6537930944759167,268.73473302206475
1087,XBT/USD,2017-06-28 00:00:00,2017-06-29 13:00:00,long,2504.2,2527.7,224955.0,0.8351586299056121,211.40433566958282
1088,XBT/USD,2015-12-10 09:00:00,2015-12-10 12:00:00,short,415.4,420.0,38256.0,-1.008652589586625,99.85589865479434
1089,XBT/USD,2018-05-17 03:00:00,2018-05-17 06:00:00,long,8359.5,8262.0,4087450.0,-5.770209429102818,564.5206626904243
1090,XBT/USD,2016-11-21 19:00:00,2016-11-23 09:00:00,long,735.05,738.8,81764.0,0.5646113816771431,129.95329165972782
1091,XBT/USD,2019-06-30 03:00:00,2019-06-30 04:00:00,long,12141.5,11908.5,6348952.0,-10.2312467670104,993.2592852381214
1092,XBT/USD,2018-12-06 16:00:00,2018-12-08 04:00:00,short,3603.0,3438.0,1381336.0,18.399801600275847,876.6081200751828
1093,XBT/USD,2018-06-01 15:00:00,2018-06-01 21:00:00,short,7434.0,7517.0,3823954.0,-5.679677083124164,562.2880377934939
1094,XBT/USD,2015-11-28 11:00:00,2015-11-28 22:00:00,short,355.41,360.0,26756.0,-0.9598463746095948,95.02331712749069
