Pair,Opened,Closed,Type,Entry Price,Exit Price,Amount,Profit,Balance
XBT/USD,2017-03-10 14:00:00,2017-03-10 14:00:00,long,1253.14,1223.5,71506.0,-1.3823471369629405,133.5831152778237
XBT/USD,2017-03-10 15:00:00,2017-03-10 20:00:00,long,1241.0,1241.0,66364.0,0.0,133.5831152778237
XBT/USD,2017-03-11 01:00:00,2017-03-11 07:00:00,short,1136.01,1188.5,34360.0,-1.3358213718936427,132.24729390593006
XBT/USD,2017-03-12 15:00:00,2017-03-16 04:00:00,long,1211.42,1211.42,144618.0,0.0,132.24729390593006
XBT/USD,2017-03-16 05:00:00,2017-03-16 05:00:00,short,1223.0,1236.5,148140.0,-1.3224690930239666,130.9248248129061
XBT/USD,2017-03-16 06:00:00,2017-03-19 16:00:00,short,1239.47,1052.42,140052.0,20.08269142504591,151.00751623795202
XBT/USD,2017-03-19 17:00:00,2017-03-19 20:00:00,long,1040.31,1040.31,82497.0,0.0,151.00751623795202
XBT/USD,2017-03-19 21:00:00,2017-03-19 21:00:00,long,1045.43,1026.0,84941.0,-1.538678377378093,149.46883786057393
XBT/USD,2017-03-19 22:00:00,2017-03-19 22:00:00,long,1040.44,1020.0,79160.0,-1.5246475661503684,147.94419029442355
XBT/USD,2017-03-20 16:00:00,2017-03-20 18:00:00,long,1051.56,1038.5,125263.0,-1.498046957879178,146.44614333654437
XBT/USD,2017-03-21 03:00:00,2017-03-22 06:00:00,long,1066.35,1066.35,134837.0,0.0,146.44614333654437
XBT/USD,2017-03-22 08:00:00,2017-03-22 08:00:00,short,1047.9,1065.0,95577.0,-1.4644685749769102,144.98167476156746
XBT/USD,2017-03-22 09:00:00,2017-03-23 13:00:00,short,1065.19,1047.4,96576.0,1.5399460694467206,146.5216208310142
XBT/USD,2017-03-23 14:00:00,2017-03-23 16:00:00,long,1044.17,1032.5,136890.0,-1.4817717402941732,145.03984909072003
XBT/USD,2017-03-24 00:00:00,2017-03-24 00:00:00,short,1021.8,1021.8,125607.0,0.0,145.03984909072003
XBT/USD,2017-03-24 01:00:00,2017-03-25 21:00:00,short,1013.66,955.53,127340.0,7.642378316594978,152.682227407315
XBT/USD,2017-03-25 22:00:00,2017-03-26 00:00:00,long,954.69,954.69,85954.0,0.0,152.682227407315
XBT/USD,2017-03-26 01:00:00,2017-03-26 20:00:00,long,959.19,959.19,92478.0,0.0,152.682227407315
XBT/USD,2017-03-27 09:00:00,2017-03-29 02:00:00,long,991.9,1016.25,116449.0,2.8129776404125715,155.49520504772758
XBT/USD,2017-03-29 03:00:00,2017-03-29 04:00:00,short,1012.13,1024.0,135770.0,-1.5549566377034056,153.94024841002417
XBT/USD,2017-03-29 05:00:00,2017-03-29 07:00:00,short,1026.96,1026.96,142268.0,0.0,153.94024841002417
XBT/USD,2017-03-29 14:00:00,2017-03-29 16:00:00,long,1052.72,1039.5,129047.0,-1.5589852289829604,152.38126318104122
XBT/USD,2017-03-30 11:00:00,2017-03-30 23:00:00,short,1030.9,1043.0,135409.0,-1.5238143289887935,150.8574488520524
XBT/USD,2017-03-31 02:00:00,2017-04-04 16:00:00,long,1044.69,1128.7,140840.0,10.034391433477403,160.8918402855298
XBT/USD,2017-04-04 17:00:00,2017-04-05 23:00:00,short,1135.1,1135.1,156529.0,0.0,160.8918402855298
XBT/USD,2017-04-06 01:00:00,2017-04-08 17:00:00,long,1142.5,1186.0,155565.0,4.994134707990019,165.88597499351982
XBT/USD,2017-04-08 18:00:00,2017-04-08 23:00:00,short,1173.6,1187.0,172455.0,-1.658860129246138,164.2271148642737
XBT/USD,2017-04-09 15:00:00,2017-04-10 04:00:00,long,1209.0,1209.0,177813.0,0.0,164.2271148642737
XBT/USD,2017-04-10 21:00:00,2017-04-11 13:00:00,short,1204.8,1218.5,175981.0,-1.642274902578178,162.5848399616955
XBT/USD,2017-04-11 14:00:00,2017-04-12 03:00:00,long,1218.4,1218.4,173638.0,0.0,162.5848399616955
XBT/USD,2017-04-12 23:00:00,2017-04-14 07:00:00,short,1217.1,1191.8,181712.0,3.169381263021962,165.75422122471747
XBT/USD,2017-04-14 17:00:00,2017-04-15 21:00:00,long,1196.5,1183.0,175775.0,-1.6764608948542683,164.0777603298632
XBT/USD,2017-04-16 14:00:00,2017-04-16 17:00:00,short,1184.9,1198.0,177794.0,-1.640778206454571,162.43698212340863
XBT/USD,2017-04-16 21:00:00,2017-04-17 17:00:00,long,1195.6,1195.6,170733.0,0.0,162.43698212340863
XBT/USD,2017-04-17 18:00:00,2017-04-19 06:00:00,long,1201.1,1201.1,172308.0,0.0,162.43698212340863
XBT/USD,2017-04-19 07:00:00,2017-04-19 18:00:00,short,1201.4,1215.0,174345.0,-1.624368278161067,160.81261384524757
XBT/USD,2017-04-19 19:00:00,2017-04-19 21:00:00,long,1212.7,1199.0,172626.0,-1.6265005478232688,159.1861132974243
XBT/USD,2017-04-20 05:00:00,2017-04-22 10:00:00,long,1215.5,1238.0,174213.0,2.6048784912702034,161.7909917886945
XBT/USD,2017-04-22 11:00:00,2017-04-22 15:00:00,short,1237.4,1237.4,177695.0,0.0,161.7909917886945
XBT/USD,2017-04-23 16:00:00,2017-04-28 13:00:00,long,1245.9,1323.0,180678.0,8.451165810252178,170.24215759894668
XBT/USD,2017-04-28 14:00:00,2017-04-28 21:00:00,short,1332.2,1332.2,199744.0,0.0,170.24215759894668
XBT/USD,2017-04-29 06:00:00,2017-04-30 00:00:00,long,1340.3,1340.3,199885.0,0.0,170.24215759894668
XBT/USD,2017-04-30 08:00:00,2017-04-30 19:00:00,short,1333.6,1349.0,198877.0,-1.7024240444720693,168.5397335544746
XBT/USD,2017-04-30 20:00:00,2017-05-05 18:00:00,long,1361.2,1541.0,198905.0,17.04946707899641,185.589200633471
XBT/USD,2017-05-05 19:00:00,2017-05-05 21:00:00,short,1527.8,1561.5,131381.0,-1.8558974274495341,183.73330320602145
XBT/USD,2017-05-05 22:00:00,2017-05-06 00:00:00,short,1550.3,1550.3,139988.0,0.0,183.73330320602145
XBT/USD,2017-05-06 12:00:00,2017-05-06 14:00:00,long,1568.3,1549.5,240374.0,-1.8596217487990012,181.87368145722243
XBT/USD,2017-05-06 23:00:00,2017-05-07 07:00:00,long,1572.1,1553.5,241667.0,-1.840512917281227,180.03316853994122
XBT/USD,2017-05-07 13:00:00,2017-05-07 19:00:00,short,1548.7,1566.5,245375.0,-1.8003320680951307,178.23283647184607
XBT/USD,2017-05-07 23:00:00,2017-05-12 03:00:00,long,1590.0,1799.0,243562.0,17.79621033348366,196.02904680532973
XBT/USD,2017-05-12 04:00:00,2017-05-12 04:00:00,short,1760.1,1760.1,199984.0,0.0,196.02904680532973
XBT/USD,2017-05-12 05:00:00,2017-05-12 08:00:00,short,1774.7000000000003,1807.5,191712.0,-1.9602880224978592,194.06875878283188
XBT/USD,2017-05-12 15:00:00,2017-05-13 19:00:00,short,1760.8,1760.8,206008.0,0.0,194.06875878283188
XBT/USD,2017-05-13 20:00:00,2017-05-15 03:00:00,long,1756.4,1756.4,231155.0,0.0,194.06875878283188
XBT/USD,2017-05-15 05:00:00,2017-05-15 10:00:00,short,1749.1,1749.1,274501.0,0.0,194.06875878283188
XBT/USD,2017-05-15 11:00:00,2017-05-15 20:00:00,short,1750.2000000000003,1750.2000000000003,221152.0,0.0,194.06875878283188
XBT/USD,2017-05-16 05:00:00,2017-05-16 05:00:00,short,1682.3,1705.0,245221.0,-1.9406878552491436,192.12807092758274
XBT/USD,2017-05-16 06:00:00,2017-05-16 09:00:00,short,1707.7,1732.0,233854.0,-1.9212841955760547,190.2067867320067
XBT/USD,2017-05-16 15:00:00,2017-05-16 20:00:00,long,1755.0,1735.5,300432.0,-1.9234418515317446,188.28334488047494
XBT/USD,2017-05-17 04:00:00,2017-05-21 18:00:00,long,1777.2,2015.9,287286.0,19.140866405124527,207.42421128559948
XBT/USD,2017-05-21 19:00:00,2017-05-21 23:00:00,short,2018.7,2048.0,292680.0,-2.074239648350419,205.34997163724907
XBT/USD,2017-05-22 03:00:00,2017-05-22 20:00:00,long,2084.7,2084.7,368779.0,0.0,205.34997163724907
XBT/USD,2017-05-23 12:00:00,2017-05-23 15:00:00,long,2213.0,2213.0,261214.0,0.0,205.34997163724907
XBT/USD,2017-05-23 16:00:00,2017-05-25 22:00:00,long,2229.5,2229.5,252031.0,0.0,205.34997163724907
XBT/USD,2017-05-25 23:00:00,2017-05-26 04:00:00,short,2306.3,2462.5,74663.0,-2.0534986775354436,203.29647295971364
XBT/USD,2017-05-26 17:00:00,2017-05-26 17:00:00,short,2222.0,2328.0,99209.0,-2.032965023306453,201.2635079364072
XBT/USD,2017-05-26 18:00:00,2017-05-26 18:00:00,short,2237.3,2237.3,92719.0,0.0,201.2635079364072
XBT/USD,2017-05-26 19:00:00,2017-05-28 04:00:00,short,2275.4,2222.0,82576.0,0.8721542278162062,202.1356621642234
XBT/USD,2017-05-28 05:00:00,2017-05-28 13:00:00,long,2177.7,2177.7,141596.0,0.0,202.1356621642234
XBT/USD,2017-05-29 10:00:00,2017-05-29 12:00:00,long,2270.0,2223.0,221614.0,-2.0640952318670838,200.07156693235632
XBT/USD,2017-05-29 15:00:00,2017-05-29 16:00:00,long,2258.1,2258.1,245233.0,0.0,200.07156693235632
XBT/USD,2017-05-29 17:00:00,2017-05-29 23:00:00,long,2265.0,2265.0,238701.0,0.0,200.07156693235632
XBT/USD,2017-05-30 04:00:00,2017-05-30 08:00:00,long,2323.3,2277.5,235793.0,-2.0409516101926113,198.0306153221637
XBT/USD,2017-05-30 15:00:00,2017-05-30 19:00:00,short,2239.0,2282.0,235306.0,-1.9803033547200588,196.05031196744363
XBT/USD,2017-05-30 20:00:00,2017-05-31 14:00:00,short,2269.0,2269.0,273605.0,0.0,196.05031196744363
XBT/USD,2017-05-31 15:00:00,2017-05-31 15:00:00,long,2300.2,2300.2,268033.0,0.0,196.05031196744363
XBT/USD,2017-05-31 16:00:00,2017-06-04 19:00:00,long,2301.1,2488.0,262146.0,8.557889376547301,204.60820134399094
XBT/USD,2017-06-04 20:00:00,2017-06-04 22:00:00,short,2505.0,2534.0,447857.0,-2.046081948179401,202.56211939581155
XBT/USD,2017-06-05 03:00:00,2017-06-07 16:00:00,long,2586.4,2815.6,460895.0,14.506076447745683,217.06819584355722
XBT/USD,2017-06-07 17:00:00,2017-06-08 21:00:00,short,2815.9,2815.9,383568.0,0.0,217.06819584355722
XBT/USD,2017-06-08 23:00:00,2017-06-09 02:00:00,long,2817.7,2817.7,496657.0,0.0,217.06819584355722
XBT/USD,2017-06-09 03:00:00,2017-06-09 17:00:00,long,2816.6,2816.6,520258.0,0.0,217.06819584355722
XBT/USD,2017-06-10 11:00:00,2017-06-10 14:00:00,long,2906.2,2872.0,536069.0,-2.196528615510132,214.8716672280471
XBT/USD,2017-06-10 15:00:00,2017-06-10 17:00:00,long,2877.3,2877.3,534202.0,0.0,214.8716672280471
XBT/USD,2017-06-10 18:00:00,2017-06-10 20:00:00,long,2881.9,2848.0,526426.0,-2.174293347163686,212.69737388088342
XBT/USD,2017-06-11 15:00:00,2017-06-11 15:00:00,long,2979.4,2979.4,548860.0,0.0,212.69737388088342
XBT/USD,2017-06-11 16:00:00,2017-06-11 19:00:00,long,2990.3,2957.0,571146.0,-2.150925100842622,210.5464487800408
XBT/USD,2017-06-11 20:00:00,2017-06-12 01:00:00,long,2968.1,2968.1,521021.0,0.0,210.5464487800408
XBT/USD,2017-06-12 02:00:00,2017-06-12 05:00:00,long,2965.5,2965.5,529024.0,0.0,210.5464487800408
XBT/USD,2017-06-12 10:00:00,2017-06-12 10:00:00,short,2697.3,2759.5,251952.0,-2.1054675097476654,208.44098127029315
XBT/USD,2017-06-12 11:00:00,2017-06-12 11:00:00,short,2730.0,2798.0,234145.0,-2.084411418936077,206.35656985135708
XBT/USD,2017-06-12 12:00:00,2017-06-13 07:00:00,short,2789.4,2789.4,233180.0,0.0,206.35656985135708
XBT/USD,2017-06-13 17:00:00,2017-06-13 19:00:00,long,2732.1,2690.0,365872.0,-2.095860626567058,204.26070922479002
XBT/USD,2017-06-14 04:00:00,2017-06-14 06:00:00,long,2753.2,2753.2,452725.0,0.0,204.26070922479002
XBT/USD,2017-06-14 14:00:00,2017-06-16 06:00:00,short,2627.7,2455.0,255879.0,6.850144058982443,211.11085328377246
XBT/USD,2017-06-16 07:00:00,2017-06-16 10:00:00,long,2424.2,2424.2,204390.0,0.0,211.11085328377246
XBT/USD,2017-06-16 11:00:00,2017-06-16 11:00:00,long,2440.0,2383.5,222455.0,-2.1611536107184968,208.94969967305397
XBT/USD,2017-06-16 16:00:00,2017-06-16 21:00:00,long,2482.8,2428.5,237206.0,-2.1362184180466093,206.81348125500736
XBT/USD,2017-06-17 08:00:00,2017-06-18 06:00:00,long,2516.1,2516.1,330628.0,0.0,206.81348125500736
XBT/USD,2017-06-18 10:00:00,2017-06-19 04:00:00,short,2575.1,2575.1,300888.0,0.0,206.81348125500736
XBT/USD,2017-06-19 23:00:00,2017-06-20 08:00:00,long,2598.8,2598.8,484989.0,0.0,206.81348125500736
XBT/USD,2017-06-20 13:00:00,2017-06-21 05:00:00,long,2646.2,2646.2,471722.0,0.0,206.81348125500736
XBT/USD,2017-06-21 19:00:00,2017-06-22 08:00:00,short,2672.7,2672.7,367620.0,0.0,206.81348125500736
XBT/USD,2017-06-22 14:00:00,2017-06-22 19:00:00,long,2713.4,2683.0,500879.0,-2.0915676401331247,204.72191361487424
XBT/USD,2017-06-23 00:00:00,2017-06-23 07:00:00,long,2716.3,2685.0,482587.0,-2.0710850441410598,202.65082857073318
XBT/USD,2017-06-23 17:00:00,2017-06-23 20:00:00,long,2731.0,2700.0,487562.0,-2.049774468719914,200.60105410201328
XBT/USD,2017-06-24 03:00:00,2017-06-27 23:00:00,short,2689.1999999999994,2541.6,461591.0,9.968122937663965,210.56917703967724
XBT/USD,2017-06-28 00:00:00,2017-06-29 13:00:00,long,2504.2,2527.7,224955.0,0.8351586299056121,211.40433566958285
XBT/USD,2017-06-30 04:00:00,2017-06-30 10:00:00,short,2522.2,2551.5,464324.0,-2.114042229555746,209.2902934400271
XBT/USD,2017-06-30 21:00:00,2017-07-01 05:00:00,short,2470.7,2470.7,473150.0,0.0,209.2902934400271
XBT/USD,2017-07-01 06:00:00,2017-07-01 06:00:00,short,2467.5,2495.0,468537.0,-2.092901913248978,207.19739152677815
XBT/USD,2017-07-01 19:00:00,2017-07-02 04:00:00,short,2442.6,2442.6,464615.0,0.0,207.19739152677815
XBT/USD,2017-07-02 16:00:00,2017-07-05 04:00:00,long,2468.1,2550.1,457299.0,5.957912775255065,213.15530430203322
XBT/USD,2017-07-05 05:00:00,2017-07-05 09:00:00,short,2563.1,2563.1,473798.0,0.0,213.15530430203322
XBT/USD,2017-07-05 10:00:00,2017-07-05 15:00:00,short,2555.0,2583.5,493686.0,-2.131553813017051,211.02375048901615
XBT/USD,2017-07-05 18:00:00,2017-07-06 08:00:00,long,2597.6,2567.5,473053.0,-2.134978808991235,208.88877168002492
XBT/USD,2017-07-07 00:00:00,2017-07-07 01:00:00,long,2601.5,2572.0,479226.0,-2.112844784785912,206.775926895239
XBT/USD,2017-07-07 06:00:00,2017-07-08 15:00:00,short,2557.0,2527.3,455938.0,2.095437509529307,208.87136440476831
XBT/USD,2017-07-08 16:00:00,2017-07-09 07:00:00,long,2520.0,2520.0,457385.0,0.0,208.87136440476831
XBT/USD,2017-07-09 23:00:00,2017-07-12 14:00:00,short,2506.5,2360.5,473894.0,11.693980146429704,220.56534455119802
XBT/USD,2017-07-12 15:00:00,2017-07-12 19:00:00,long,2368.9,2368.9,407153.0,0.0,220.56534455119802
XBT/USD,2017-07-12 20:00:00,2017-07-13 04:00:00,long,2376.9,2376.9,438774.0,0.0,220.56534455119802
XBT/USD,2017-07-13 15:00:00,2017-07-14 05:00:00,short,2335.1,2335.1,436217.0,0.0,220.56534455119802
XBT/USD,2017-07-14 13:00:00,2017-07-14 13:00:00,short,2280.2,2280.2,441070.0,0.0,220.56534455119802
XBT/USD,2017-07-14 14:00:00,2017-07-17 05:00:00,short,2272.6,1989.3,428491.0,26.851280041259535,247.41662459245757
XBT/USD,2017-07-17 06:00:00,2017-07-17 09:00:00,long,2021.3,2021.3,244760.0,0.0,247.41662459245757
XBT/USD,2017-07-17 10:00:00,2017-07-19 19:00:00,long,2020.0,2230.0,229445.0,10.696499134218355,258.1131237266759
XBT/USD,2017-07-19 20:00:00,2017-07-20 00:00:00,short,2250.2,2295.0,297534.0,-2.5811355040045916,255.53198822267132
XBT/USD,2017-07-20 10:00:00,2017-07-21 19:00:00,long,2337.7,2625.1,408316.0,19.122670120351273,274.65465834302256
XBT/USD,2017-07-21 20:00:00,2017-07-21 22:00:00,short,2641.1,2708.0,293626.0,-2.746547544896894,271.9081107981257
XBT/USD,2017-07-22 07:00:00,2017-07-22 07:00:00,long,2784.0,2784.0,448397.0,0.0,271.9081107981257
XBT/USD,2017-07-22 08:00:00,2017-07-22 11:00:00,long,2810.7,2810.7,423685.0,0.0,271.9081107981257
XBT/USD,2017-07-22 12:00:00,2017-07-22 12:00:00,long,2824.0,2764.5,364447.0,-2.777602271720007,269.13050852640566
XBT/USD,2017-07-22 23:00:00,2017-07-23 01:00:00,long,2833.2,2784.5,443597.0,-2.7383761665258093,266.39213235987984
XBT/USD,2017-07-23 07:00:00,2017-07-23 11:00:00,short,2711.1,2711.1,370487.0,0.0,266.39213235987984
XBT/USD,2017-07-23 12:00:00,2017-07-23 13:00:00,short,2729.3,2783.5,373392.0,-2.66392377929435,263.7282085805855
XBT/USD,2017-07-25 07:00:00,2017-07-25 07:00:00,short,2667.9,2711.0,442566.0,-2.6372800643147625,261.0909285162707
XBT/USD,2017-07-25 08:00:00,2017-07-27 03:00:00,short,2689.4,2544.4,412266.0,8.735841270883066,269.82676978715375
XBT/USD,2017-07-27 04:00:00,2017-07-27 15:00:00,long,2563.4,2519.0,399333.0,-2.7458298595649246,267.0809399275888
XBT/USD,2017-07-27 21:00:00,2017-07-29 11:00:00,long,2645.3,2668.6,501053.0,1.6537930944759167,268.73473302206475
XBT/USD,2017-07-29 12:00:00,2017-07-29 17:00:00,short,2688.4,2726.0,523788.0,-2.687346402680201,266.04738661938455
XBT/USD,2017-07-30 05:00:00,2017-07-30 08:00:00,short,2623.5,2623.5,413899.0,0.0,266.04738661938455
XBT/USD,2017-07-30 09:00:00,2017-07-30 13:00:00,short,2625.5999999999995,2669.5,424769.0,-2.6604729361479706,263.38691368323657
XBT/USD,2017-07-30 18:00:00,2017-07-30 19:00:00,long,2742.9,2707.5,559772.0,-2.668308215348021,260.71860546788855
XBT/USD,2017-07-30 20:00:00,2017-07-31 08:00:00,long,2706.0,2706.0,587414.0,0.0,260.71860546788855
XBT/USD,2017-07-31 11:00:00,2017-07-31 13:00:00,long,2780.0,2747.0,610587.0,-2.6385057079927474,258.0800997598958
XBT/USD,2017-07-31 14:00:00,2017-08-01 06:00:00,long,2746.1,2746.1,570733.0,0.0,258.0800997598958
XBT/USD,2017-08-01 10:00:00,2017-08-01 11:00:00,short,2711.0,2711.0,261596.0,0.0,258.0800997598958
XBT/USD,2017-08-01 12:00:00,2017-08-01 15:00:00,short,2710.9,2710.9,243778.0,0.0,258.0800997598958
XBT/USD,2017-08-02 19:00:00,2017-08-02 21:00:00,short,2698.3,2698.3,629161.0,0.0,258.0800997598958
XBT/USD,2017-08-02 22:00:00,2017-08-02 23:00:00,short,2689.2,2725.5,521095.0,-2.5807993587919285,255.49930040110388
XBT/USD,2017-08-03 09:00:00,2017-08-06 11:00:00,long,2744.6,3164.8,618853.0,29.937685362605972,285.43698576370986
XBT/USD,2017-08-06 19:00:00,2017-08-06 22:00:00,long,3254.0,3214.5,765153.0,-2.889444801200944,282.5475409625089
XBT/USD,2017-08-07 11:00:00,2017-08-07 12:00:00,long,3363.2,3363.2,815288.0,0.0,282.5475409625089
XBT/USD,2017-08-07 13:00:00,2017-08-07 13:00:00,long,3399.7,3352.0,684628.0,-2.8656848705518807,279.681856091957
XBT/USD,2017-08-07 14:00:00,2017-08-07 16:00:00,long,3386.7,3339.0,672511.0,-2.836773260105706,276.8450828318513
XBT/USD,2017-08-07 17:00:00,2017-08-07 23:00:00,long,3350.8,3350.8,709675.0,0.0,276.8450828318513
XBT/USD,2017-08-08 00:00:00,2017-08-08 12:00:00,long,3370.2,3370.2,782208.0,0.0,276.8450828318513
XBT/USD,2017-08-09 10:00:00,2017-08-09 14:00:00,short,3292.3,3292.3,552736.0,0.0,276.8450828318513
XBT/USD,2017-08-09 15:00:00,2017-08-09 18:00:00,short,3282.0,3336.0,561316.0,-2.7684492259939972,274.0766336058573
XBT/USD,2017-08-10 07:00:00,2017-08-10 17:00:00,long,3395.5999999999995,3395.5999999999995,798013.0,0.0,274.0766336058573
XBT/USD,2017-08-10 18:00:00,2017-08-15 11:00:00,long,3407.4,4121.4,797527.0,40.54858661732973,314.62522022318706
XBT/USD,2017-08-15 12:00:00,2017-08-15 15:00:00,short,4080.8,4080.8,469634.0,0.0,314.62522022318706
XBT/USD,2017-08-15 16:00:00,2017-08-15 21:00:00,short,4079.3,4206.5,424437.0,-3.1462542040922115,311.47896601909486
XBT/USD,2017-08-16 15:00:00,2017-08-16 23:00:00,long,4320.0,4320.0,587166.0,0.0,311.47896601909486
XBT/USD,2017-08-17 00:00:00,2017-08-17 02:00:00,long,4380.6,4297.5,719275.0,-3.17502029215123,308.30394572694365
XBT/USD,2017-08-17 09:00:00,2017-08-17 14:00:00,long,4466.0,4386.5,773481.0,-3.138917680345736,305.1650280465979
XBT/USD,2017-08-18 00:00:00,2017-08-18 04:00:00,short,4238.0,4322.0,665428.0,-3.0516494404321852,302.1133786061657
XBT/USD,2017-08-18 17:00:00,2017-08-19 23:00:00,short,4188.8,4131.1,741801.0,2.4734771051532403,304.58685571131895
XBT/USD,2017-08-20 22:00:00,2017-08-20 22:00:00,long,4128.8,4081.0,1086253.0,-3.0815445070114587,301.5053112043075
XBT/USD,2017-08-21 05:00:00,2017-08-21 05:00:00,short,4011.6,4011.6,1035746.0,0.0,301.5053112043075
XBT/USD,2017-08-21 06:00:00,2017-08-21 07:00:00,short,4001.2,4051.5,971702.0,-3.015053191064753,298.49025801324274
XBT/USD,2017-08-21 15:00:00,2017-08-21 18:00:00,short,4008.1,4008.1,1091965.0,0.0,298.49025801324274
XBT/USD,2017-08-21 19:00:00,2017-08-22 16:00:00,short,4011.5,4011.5,1023204.0,0.0,298.49025801324274
XBT/USD,2017-08-22 18:00:00,2017-08-22 22:00:00,long,4126.4,4039.5,584862.0,-3.049118087520862,295.44113992572187
XBT/USD,2017-08-22 23:00:00,2017-08-23 19:00:00,long,4101.6,4101.6,632346.0,0.0,295.44113992572187
XBT/USD,2017-08-24 13:00:00,2017-08-24 17:00:00,long,4189.3,4189.3,1119884.0,0.0,295.44113992572187
XBT/USD,2017-08-24 18:00:00,2017-08-26 03:00:00,long,4234.5,4292.7,1127139.0,3.6088413151883016,299.0499812409102
XBT/USD,2017-08-26 04:00:00,2017-08-26 06:00:00,short,4287.2,4339.5,1063789.0,-2.9904995910516314,296.0594816498586
XBT/USD,2017-08-26 11:00:00,2017-08-26 12:00:00,short,4290.0,4290.0,1124682.0,0.0,296.0594816498586
XBT/USD,2017-08-26 13:00:00,2017-08-26 17:00:00,short,4279.0,4327.5,1130360.0,-2.960596056486957,293.0988855933716
XBT/USD,2017-08-27 01:00:00,2017-08-27 02:00:00,long,4398.0,4346.0,1090238.0,-2.966058495818833,290.13282709755276
XBT/USD,2017-08-27 03:00:00,2017-08-27 23:00:00,long,4342.8,4292.0,1077142.0,-2.935669292602535,287.1971578049502
XBT/USD,2017-08-28 02:00:00,2017-08-28 09:00:00,short,4303.5,4303.5,1086890.0,0.0,287.1971578049502
XBT/USD,2017-08-28 18:00:00,2017-08-29 06:00:00,long,4338.6,4338.6,1068388.0,0.0,287.1971578049502
XBT/USD,2017-08-29 13:00:00,2017-08-29 13:00:00,long,4643.5,4573.5,884653.0,-2.91592843727369,284.28122936767653
XBT/USD,2017-08-29 14:00:00,2017-08-30 06:00:00,long,4590.9,4590.9,845080.0,0.0,284.28122936767653
XBT/USD,2017-08-31 02:00:00,2017-09-02 04:00:00,long,4624.1,4624.1,1178021.0,0.0,284.28122936767653
XBT/USD,2017-09-02 09:00:00,2017-09-02 23:00:00,short,4690.0,4690.0,603246.0,0.0,284.28122936767653
XBT/USD,2017-09-03 13:00:00,2017-09-03 15:00:00,short,4419.8,4505.5,660561.0,-2.8428119958908553,281.4384173717857
XBT/USD,2017-09-03 16:00:00,2017-09-03 20:00:00,short,4518.8,4597.5,742940.0,-2.814385702402705,278.624031669383
XBT/USD,2017-09-04 07:00:00,2017-09-04 07:00:00,short,4393.6,4393.6,810236.0,0.0,278.624031669383
XBT/USD,2017-09-04 08:00:00,2017-09-04 09:00:00,short,4378.4,4452.0,737924.0,-2.7862421568332905,275.8377895125497
XBT/USD,2017-09-04 10:00:00,2017-09-04 12:00:00,short,4422.4,4422.4,702945.0,0.0,275.8377895125497
XBT/USD,2017-09-04 13:00:00,2017-09-04 20:00:00,short,4400.3,4400.3,621140.0,0.0,275.8377895125497
XBT/USD,2017-09-05 01:00:00,2017-09-05 01:00:00,short,4070.1,4185.5,407193.0,-2.7583774028059347,273.07941210974377
XBT/USD,2017-09-05 02:00:00,2017-09-05 05:00:00,short,4210.9,4210.9,409703.0,0.0,273.07941210974377
XBT/USD,2017-09-05 06:00:00,2017-09-05 07:00:00,short,4205.9,4319.5,436720.0,-2.7307943252956037,270.34861778444815
XBT/USD,2017-09-05 17:00:00,2017-09-07 07:00:00,long,4414.9,4488.4,567218.0,2.1038991521466386,272.4525169365948
XBT/USD,2017-09-07 14:00:00,2017-09-07 17:00:00,long,4641.7,4589.0,1113870.0,-2.75581460086123,269.69670233573356
XBT/USD,2017-09-08 08:00:00,2017-09-08 09:00:00,long,4682.4,4627.0,1067340.0,-2.7292576709455054,266.96744466478805
XBT/USD,2017-09-08 10:00:00,2017-09-08 12:00:00,long,4634.1,4580.5,1069607.0,-2.700913884508692,264.26653078027937
XBT/USD,2017-09-08 14:00:00,2017-09-08 14:00:00,short,4327.4,4420.0,545859.0,-2.6426652372120363,261.6238655430673
XBT/USD,2017-09-08 15:00:00,2017-09-09 04:00:00,short,4377.8,4377.8,488075.0,0.0,261.6238655430673
XBT/USD,2017-09-09 18:00:00,2017-09-09 18:00:00,short,4205.2,4268.0,747702.0,-2.6162372181503155,259.007628324917
XBT/USD,2017-09-09 21:00:00,2017-09-09 21:00:00,short,4270.7,4335.0,745744.0,-2.5900763953970958,256.4175519295199
XBT/USD,2017-09-10 04:00:00,2017-09-10 12:00:00,short,4178.4,4178.4,725858.0,0.0,256.4175519295199
XBT/USD,2017-09-10 19:00:00,2017-09-10 19:00:00,long,4321.0,4252.0,693853.0,-2.6057877551340307,253.81176417438587
XBT/USD,2017-09-10 20:00:00,2017-09-10 23:00:00,long,4277.1,4206.5,657667.0,-2.5807174246774376,251.23104674970844
XBT/USD,2017-09-11 03:00:00,2017-09-11 03:00:00,long,4339.6,4271.5,694745.0,-2.552362942863961,248.67868380684448
XBT/USD,2017-09-12 04:00:00,2017-09-12 07:00:00,long,4283.7,4283.7,918164.0,0.0,248.67868380684448
XBT/USD,2017-09-12 08:00:00,2017-09-12 11:00:00,long,4297.1,4297.1,833370.0,0.0,248.67868380684448
XBT/USD,2017-09-12 12:00:00,2017-09-12 12:00:00,long,4300.0,4248.0,884244.0,-2.5172276967546767,246.1614561100898
XBT/USD,2017-09-12 18:00:00,2017-09-12 19:00:00,short,4096.7,4164.0,623950.0,-2.461614098290085,243.69984201179972
